epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,3985.21,0.79735,0.53472,0.91785,0.70508,0.43114,0.47209,0.33932,1.16044,1.98175,1.10272,0.006733,0.006733,0.006733
134,4012.51,0.7867,0.53093,0.91655,0.71378,0.42821,0.47585,0.3401,1.16054,2.00161,1.10398,0.00670825,0.00670825,0.00670825
135,4039.69,0.78932,0.52819,0.91472,0.68267,0.44583,0.4823,0.34424,1.16932,1.94243,1.11423,0.0066835,0.0066835,0.0066835
136,4067.06,0.7919,0.52356,0.91027,0.71574,0.44444,0.48268,0.34849,1.13355,1.90669,1.09342,0.00665875,0.00665875,0.00665875
137,4094.59,0.77506,0.51693,0.91135,0.68449,0.44233,0.47734,0.34651,1.16095,1.94753,1.11311,0.006634,0.006634,0.006634
138,4122.05,0.78264,0.51986,0.91025,0.75603,0.4296,0.47548,0.34166,1.14461,1.90486,1.10201,0.00660925,0.00660925,0.00660925
139,4149.47,0.77957,0.51757,0.90918,0.68221,0.45251,0.47938,0.34568,1.14678,1.94099,1.09582,0.0065845,0.0065845,0.0065845
140,4176.71,0.79236,0.52576,0.91679,0.71559,0.44509,0.48274,0.34615,1.16345,1.95839,1.11013,0.00655975,0.00655975,0.00655975
141,4203.95,0.77889,0.51518,0.91086,0.71139,0.44068,0.48463,0.34978,1.14497,1.94203,1.10159,0.006535,0.006535,0.006535
142,4231.32,0.78369,0.51274,0.91114,0.6934,0.43959,0.4803,0.34687,1.14409,1.96147,1.09475,0.00651025,0.00651025,0.00651025
143,4258.74,0.77572,0.51171,0.91031,0.70178,0.44829,0.48839,0.35233,1.15128,1.95867,1.09934,0.0064855,0.0064855,0.0064855
144,4286.24,0.76797,0.50968,0.90834,0.72012,0.44356,0.47763,0.34681,1.15662,1.95988,1.10653,0.00646075,0.00646075,0.00646075
145,4313.63,0.76485,0.50842,0.90534,0.68041,0.45052,0.47772,0.34665,1.16016,1.95778,1.11177,0.006436,0.006436,0.006436
146,4340.84,0.76835,0.50649,0.90795,0.722,0.44821,0.48602,0.34972,1.15172,1.90274,1.11257,0.00641125,0.00641125,0.00641125
147,4368.29,0.76548,0.4998,0.90827,0.71171,0.44832,0.48293,0.34949,1.13194,1.89111,1.09373,0.0063865,0.0063865,0.0063865
148,4395.95,0.76528,0.50732,0.90668,0.71586,0.45138,0.47936,0.34572,1.1377,1.92387,1.09832,0.00636175,0.00636175,0.00636175
149,4423.35,0.75565,0.50227,0.90444,0.71066,0.44425,0.48009,0.34607,1.14008,1.9314,1.09264,0.006337,0.006337,0.006337
150,4450.73,0.76251,0.50927,0.90414,0.71366,0.44512,0.48204,0.34764,1.13756,1.94158,1.09219,0.00631225,0.00631225,0.00631225
151,4478.17,0.76969,0.50969,0.90761,0.70582,0.45626,0.4881,0.34944,1.12999,1.92179,1.08119,0.0062875,0.0062875,0.0062875
152,4505.64,0.77321,0.50607,0.90551,0.74484,0.45058,0.49475,0.35734,1.1347,1.91448,1.08699,0.00626275,0.00626275,0.00626275
153,4533.1,0.74607,0.48507,0.89774,0.71273,0.46062,0.49109,0.35355,1.13106,1.92571,1.08596,0.006238,0.006238,0.006238
154,4560.65,0.74274,0.49761,0.90161,0.75315,0.44889,0.49312,0.35464,1.13059,1.90367,1.0873,0.00621325,0.00621325,0.00621325
155,4588.18,0.74445,0.49106,0.90234,0.75368,0.45002,0.49961,0.35871,1.12462,1.87222,1.09005,0.0061885,0.0061885,0.0061885
156,4615.78,0.74413,0.49294,0.90193,0.73556,0.45212,0.49799,0.35807,1.13107,1.91508,1.09536,0.00616375,0.00616375,0.00616375
157,4643.35,0.76595,0.50142,0.90275,0.70851,0.45406,0.49052,0.35472,1.12479,1.8827,1.08949,0.006139,0.006139,0.006139
158,4670.84,0.74718,0.48519,0.90006,0.7096,0.46294,0.49183,0.35543,1.13505,1.89049,1.09613,0.00611425,0.00611425,0.00611425
159,4698.22,0.73823,0.48833,0.90316,0.68247,0.46249,0.48569,0.35,1.13456,1.9265,1.10181,0.0060895,0.0060895,0.0060895
